bitrh_dates,pups_born,pups_beforeW,weaned_f,weaned_m
08.08.2017,20,20,17,0
26.07.2017,20,20,20,0
13.07.2017,16,16,16,0
06.03.2018,16,16,16,0
20.02.2018,4,4,4,0
09.02.2018,20,20,20,0
01.02.2018,16,16,16,0
21.01.2018,7,7,7,0
24.11.2017,16,16,16,0
06.07.2017,20,20,20,0
06.06.2017,14,14,14,0
02.01.2018,20,20,20,0
20.09.2017,8,8,8,0
13.09.2017,20,20,20,0
23.08.2017,20,20,20,0
05.07.2017,20,20,20,0
20.02.2018,20,20,20,0
30.11.2017,16,16,16,0
08.11.2017,16,16,8,8
17.10.2017,20,20,20,0
18.09.2017,7,7,7,0
04.09.2017,20,20,20,0
03.08.2017,16,16,16,0
22.06.2017,20,20,20,0
04.07.2017,20,20,20,0
23.08.2017,4,4,4,0
01.06.2017,20,20,20,0
07.07.2017,12,12,7,5
08.11.2017,16,16,16,0
25.08.2017,16,16,16,0
19.07.2017,6,6,6,0
15.03.2018,19,19,19,0
01.02.2018,14,14,14,0
27.09.2017,16,16,16,0
07.08.2017,8,8,8,0
18.08.2017,20,20,20,0
27.03.2018,4,4,4,0
13.09.2017,20,20,20,0
22.06.2018,20,20,12,8
12.08.2018,20,20,14,6
24.07.2018,20,20,20,0
04.07.2018,4,4,4,0
25.04.2018,8,8,0,0
13.08.2018,20,20,20,0
24.07.2018,8,8,8,0
03.07.2018,20,20,20,0
20.05.2018,20,20,20,0
04.09.2018,16,16,16,0
07.06.2018,8,8,8,0
26.06.2018,16,16,16,0
20.05.2018,16,16,16,0
20.07.2018,16,16,16,0
08.05.2018,16,16,16,0
02.07.2018,20,20,20,0
25.04.2018,16,16,16,0
27.08.2018,8,8,8,0
25.04.2018,16,16,16,0
03.07.2018,20,20,20,0
13.05.2018,20,20,16,4
25.04.2018,16,16,16,0
08.06.2018,6,20,20,0
20.05.2018,20,20,20,0
14.05.2018,20,20,16,4
08.05.2018,16,16,16,0
